Keyword,Title,Source,Link,Snippet
Southern Lebanon,Israel says top Hezbollah commander killed in Beirut strike,BBC News,https://www.bbc.com/news/articles/c5y9wyy9pr2o,"The strike in Lebanon's capital, which killed at least 14 people, adds to fears of an all-out war."
Southern Lebanon,Photos show the chaos and devastation left in the wake of Israel's deadly blitz on Hezbollah's missiles,Business Insider,https://www.businessinsider.com/israel-deadly-blitz-hezbollah-lebanon-photos-2024-9,"Thousands fled their homes in southern Lebanon, crowding highways and makeshift shelters as Israel unleashed an air war on Hezbollah's arsenal."
Southern Lebanon,"Israel Invades Lebanon, Iran Attacks Israel",NPR,https://www.npr.org/2024/10/01/1202891553/israel-invades-lebanon-iran-attacks-israel,"Iran launched long-range missiles against Israel, just hours after Israeli forces launched a ground offensive into southern Lebanon against Iran's main proxy, Hezbollah. The dramatic escalation is raising fears of an all-out war in the Middle East. We hear fr…"
Southern Lebanon,UK charities launch Middle East Humanitarian Appeal,BBC News,https://www.bbc.com/news/articles/cm29renmv91o,The Disasters Emergency Committee says the government will match the first £10m raised in donations.
Southern Lebanon,IDF prepares to invade southern Lebanon as 2 more Hezbollah leaders are presumed dead,NPR,https://www.npr.org/2024/09/29/g-s1-25330/idf-strikes-hezbollah-invasion-lebanon,"At least 11 people were killed in the latest Israeli airstrikes, according to Lebanon’s National News Agency. The Israeli military, meanwhile, says it’s preparing for a ground invasion into southern Lebanon."
Southern Lebanon,Lebanon's government urges international community for support amid Israel’s invasion,NPR,https://www.npr.org/2024/10/01/nx-s1-5134606/lebanon-israel-invasion-hezbollah-international-support,"Lebanese Prime Minister Najib Mikati said his country was facing “one of the most dangerous phases of its history” amid Israel’s ground incursion into southern Lebanon, which began late Monday."
Southern Lebanon,"Iran is poised to attack Israel, officials say, fueling Mideast turmoil",NPR,https://www.npr.org/2024/10/01/g-s1-25707/iran-israel-hezbollah-lebanon-attack,The threat comes as Israel launches a ground incursion against the Iran-backed militant group Hezbollah in southern Lebanon. Israel killed longtime Hezbollah leader Hassan Nasrallah in airstrikes last week.
Southern Lebanon,What is the U.N. peacekeeping force stationed in Lebanon?,NPR,https://www.npr.org/2024/10/11/nx-s1-5150044/un-peacekeepers-lebanon-israel-united-nations,"The mission was created in 1978 to help restore order after Israel's first invasion of Lebanon. Decades later, it's still there but has come under fire during a new Israeli invasion in Lebanon."
Southern Lebanon,‘No guarantee’ of way out for Brits who stay,BBC News,https://www.bbc.com/news/articles/cgk7nnr0y06o,"Britons tell the BBC of the ""trauma"" of trying to get back to the UK, saying they feel abandoned by the government."
Southern Lebanon,"In separate strikes, Israel kills 2 Lebanese soldiers and injures 2 U.N. peacekeepers",NPR,https://www.npr.org/2024/10/11/nx-s1-5150126/israel-lebanon-strikes-un-peacekeepers-lebanese-soldiers,"The Israeli attack on the Lebanese army came hours after Israeli troops fired on the headquarters of U.N. peacekeepers in southern Lebanon, injuring two peacekeepers for the second time this week."
Southern Lebanon,"One week on, how the Lebanon attacks have changed the Middle East",BBC News,https://www.bbc.com/news/articles/c5y8gv1d8j8o,David Aaronovitch asks why the operation was carried out - and what we can expect in the weeks ahead.
Southern Lebanon,Over 60 injured in drone attack on Israel,BBC News,https://www.bbc.com/news/articles/c9dy294gweyo,Hezbollah says it targeted a training camp of the Israeli Defence Forces' Golani Brigade.
Southern Lebanon,From pager blasts to Nasrallah’s killing: 12 days that transformed a bloody war,NPR,https://www.npr.org/2024/09/29/g-s1-25348/israel-hezbollah-lebanon-hassan-nasrallah-timeline,NPR steps back and takes a closer look at the days leading up to the killing of Hezbollah's leader. Experts say this development has transformed an already complex and deadly conflict.
Southern Lebanon,"Israel's strikes in Lebanon kill more than 180 people, Lebanese officials say",NPR,https://www.npr.org/2024/09/23/nx-s1-5123377/israel-lebanon-hezbollah-fighting,Fighting is escalated at the Israeli-Lebanese border in one of the deadliest days of nearly a year of conflict in the region.
Southern Lebanon,Israeli Airstrikes Rock Southern Suburbs of Beirut and Cut Off a Key Crossing Into Syria,Time,https://time.com/7048993/israeli-airstrikes-beirut-cut-off-key-syria-crossing/,The new wave of strikes come after Israel warned people to evacuate communities in southern Lebanon.
Southern Lebanon,[Removed],[Removed],https://removed.com,[Removed]
Southern Lebanon,Israel launches ground operation into Lebanon to destroy Hezbollah strongholds,Business Insider,https://www.businessinsider.com/israel-launches-ground-offensive-into-lebanon-destroy-hezbollah-targets-2024-9,"The move officially opens up a new front between Israel and the Iran-backed militant group, which have traded strikes for almost a year."
Southern Lebanon,Israel and Hezbollah continue to trade fire as residents in Lebanon look for safety,NPR,https://www.npr.org/2024/09/24/g-s1-24287/israel-hezbollah-trade-fire-lebanon,The trade of cross-border missiles came after the deadliest day of conflict in Lebanon since 2006.
Southern Lebanon,A strike on a mosque kills 19 as Israel bombards northern Gaza and southern Beirut,NPR,https://www.npr.org/2024/10/06/g-s1-26576/israel-bombards-northern-gaza-and-southern-beirut,"An Israeli airstrike hit a mosque in central Gaza early Sunday. Israeli planes also lit up the skyline across the southern suburbs of Beirut, striking what the military said were Hezbollah targets."
Southern Lebanon,Israel Risks War in Lebanon After ‘Limited’ Invasion Against Hezbollah,Daily Beast,https://www.thedailybeast.com/israel-risks-war-in-lebanon-after-military-confirms-limited-invasion-against-hezbollah,"Israeli ground forces entered southern Lebanon on Monday evening, the Israeli Defense Force confirmed, in a significant escalation in the country’s conflict ..."
Southern Lebanon,More than 350 killed in massive Israeli airstrikes on Lebanon,Yahoo Entertainment,https://www.yahoo.com/news/more-350-killed-massive-israeli-194626610.html,"More than 350 people have been killed and over 1,000 injured across southern and eastern Lebanon, the Health Ministry said in Beirut on Monday, as Israel..."
Southern Lebanon,"Israel Extends Evacuation Warnings in Lebanon, Signaling a Wider Offensive",Time,https://time.com/7030021/israel-extends-evacuation-warnings-lebanon-signaling-wider-offensive/,The Israeli military on Thursday warned people to evacuate a city and other communities in southern Lebanon.
Southern Lebanon,Hamas says its leader in Lebanon was killed in an Israeli strike,Business Insider,https://www.businessinsider.com/hamas-says-leader-in-lebanon-killed-in-israel-air-strike-2024-9,"Fateh Sherif Abu el-Amin, Hamas' leader in Lebanon, was killed in an Israeli air strike, according to the militant group, the latest notable death."
Southern Lebanon,Destruction in southern Lebanese city of Nabatieh after intensive Israeli airstrikes,Yahoo Entertainment,https://www.yahoo.com/news/destruction-southern-lebanese-city-nabatieh-133810247.html,"Israel continued its intensive airstrikes across Lebanon on Wednesday, striking many villages and Beirut suburbs. The streets of Nabatieh, one of the largest..."
Southern Lebanon,"Israel faces a major issue in how deep it should go in Lebanon, security experts say",Business Insider,https://www.businessinsider.com/israel-faces-dilemma-how-far-go-army-lebanon-hezbollah-experts-2024-10,Israel launched limited incursions into Lebanon on Tuesday. Security experts said it could get entangled in a prolonged fight if it goes deeper.
Southern Lebanon,Everything We Know About Lebanon’s Exploding Pagers,Gizmodo.com,https://gizmodo.com/everything-we-know-about-lebanons-exploding-pagers-2000500259,"The old technology is used because it's more durable, reliable, and was thought to be more secure from attack."
Southern Lebanon,The two forces at work on Biden-Netanyahu phone call,BBC News,https://www.bbc.com/news/articles/cx2lr0jd37xo,"The US fears getting dragged into a war with Iran, while some Israelis want to deal it a body blow, Jeremy Bowen writes."
Southern Lebanon,How Israel Built and Sold Explosive Pagers to Hezbollah,Gizmodo.com,https://gizmodo.com/how-israel-built-and-sold-explosive-pagers-to-hezbollah-2000500871,"It took years, three different shell companies, and an explosive called pentaerythritol tetranitrate, according to reports."
Southern Lebanon,The meaning behind Israel's right to defend itself.,NPR,https://www.npr.org/2024/10/16/1211596815/the-meaning-behind-israels-right-to-defend-itself,"""Israel has a right to defend itself and its people."" It's a phrase that's been spoken by Israel's allies – and American presidents – for decades, especially in the days after Israel launched its war in Gaza after the October 7th attack by Hamas. <br><br>But …"
Southern Lebanon,Strikes on Habbouch town as Israel hits wide swathes of southern Lebanon,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_fee3f8a1-0744-4094-ac8d-53ac788ee349,
Southern Lebanon,Israel sends more troops to Lebanon as it vows a 'painful' response to Iran's missiles,NPR,https://www.npr.org/2024/10/02/nx-s1-5136592/israel-lebanon-iran-missile-attack-hezbollah,"The Middle East is bracing for a wider war as Israel fights in Gaza and Lebanon, and promises a strong response to Iran's missile strikes."
Southern Lebanon,Israel's military says it killed top Hezbollah leader in airstrikes,NPR,https://www.npr.org/2024/09/28/g-s1-25279/israels-military-says-it-killed-hezbollah-leader,"Hezbollah has not confirmed the death of its longtime leader Hassan Nasrallah. If confirmed, it would mark a significant escalation many fear is inching towards a larger regional war."
Southern Lebanon,"Over 90,000 people in Lebanon had to flee Israel's bombardments this week",NPR,https://www.npr.org/2024/09/26/nx-s1-5127325/israel-hezbollah-conflict-lebanon-displaced-residents,"With Israel and Hezbollah locked in the fiercest fighting in decades, many Lebanese have taken refuge in schools, hotels and other shelters."
Southern Lebanon,An airstrike hits a Beirut residential building as Israel expands attacks in Lebanon,NPR,https://www.npr.org/2024/09/30/g-s1-25396/israel-beirut-lebanon-hezbollah,The first apparent Israeli airstrike on central Beirut in nearly a year of conflict leveled an apartment building early Monday. It came after Israel hit targets across Lebanon and killed dozens of people.
Southern Lebanon,Health Ministry: 100 killed and 400 injured in latest Israeli attacks,Yahoo Entertainment,https://www.yahoo.com/news/health-ministry-100-killed-400-114640329.html,"The death toll has risen to 100 people and more than 400 others have been injured in Israeli airstrikes in Lebanon, the Lebanese Ministry of Health said on..."
Southern Lebanon,Israel-Gaza-Lebanon live updates: IDF orders evacuations in Beirut,ABC News,https://abcnews.go.com/International/live-updates/israel-gaza-lebanon-updates-idf-beirut/?id=114550596,"Israel continued its intense airstrike campaign across Lebanon, which included several strikes in Beirut's southern suburbs and in the center of the city."
Southern Lebanon,Israeli strike rocks Beirut after US says it opposes scope of air assault,Yahoo Entertainment,https://uk.news.yahoo.com/israeli-strike-rocks-beirut-suburbs-044418689.html,"At least one Israeli strike hit Beirut's southern suburbs on Wednesday morning, Reuters witnesses said, after the U.S. said it opposed the scope of Israeli..."
Southern Lebanon,"I'm an expat living in Lebanon. I've struggled over whether to leave, but I won't because I love this country.",Business Insider,https://www.businessinsider.com/expat-beirut-lebanon-says-wont-leave-israel-strikes-loves-country-2024-9,"Israeli strikes have led to calls on foreigners to leave Lebanon, but Brigitte Chahwan, who's lived there for 30 years, says she has no plans to go."
